agents,solveConicGibbsGreedyDynamic
"[(0, 0.3179719971045294, 0.10551188248057763), (1, 0.9243605839288491, 0.06465317389427117), (2, 0.8876722979371858, 0.22713740392393544), (3, 0.005957568659483048, 0.9917854106742415), (4, 0.5599432000637862, 0.4176318855866413), (5, 0.8288255390705784, 0.6909279384300657), (6, 0.2987400729793387, 0.46020724796115), (7, 0.8222607078654018, 0.5244483635493135), (8, 0.9784153893720492, 0.22416036217121593), (9, 0.9382484924859422, 0.10633982727477553), (10, 0.8798449442104191, 0.7968343113600633), (11, 0.0957320971975314, 0.5355743006067128), (12, 0.4811585467143933, 0.587250967400352), (13, 0.31545816242456226, 0.03180675176018444), (14, 0.650788740356189, 0.1743430627212944), (15, 0.5590697130578787, 0.7145842546619324), (16, 0.2775334346286292, 0.4648747488866326), (17, 0.476900029317916, 0.23549687273471853), (18, 0.13782554018633242, 0.5337875008521377), (19, 0.6169869515124878, 0.5585068568441101), (20, 0.8356437369794452, 0.01397575559182418), (21, 0.23576141265374895, 0.6882391292982186), (22, 0.13260023748033578, 0.4821398143326422), (23, 0.14441652645130454, 0.7092004077290309), (24, 0.7357816791636003, 0.08643658550263722), (25, 0.6253002413600012, 0.6216821885198484), (26, 0.8240411542154199, 0.33885763473572994), (27, 0.2900851061986627, 0.2439792219318908), (28, 0.04140390630195001, 0.9439362038443292), (29, 0.6575820068116398, 0.8325269216248364), (30, 0.1883111905599153, 0.25288156388255456), (31, 0.7869489998769135, 0.3731446998810225), (32, 0.058874477614912046, 0.04426854513523215), (33, 0.05962065775693759, 0.622569940275861), (34, 0.3061771496843242, 0.0697360038411654), (35, 0.3373874098311709, 0.29789363613109854), (36, 0.6771514096750639, 0.716748490758475), (37, 0.6421431859222259, 0.9204106261065017), (38, 0.9134781285449112, 0.41640191982112407), (39, 0.15869848639311046, 0.4290788681051608), (40, 0.48555561223758903, 0.04747085157481368), (41, 0.1520513863765477, 0.4799582902215518), (42, 0.7136718623609285, 0.8545705104730738), (43, 0.16506480974343563, 0.9671083917727595), (44, 0.48311340508870826, 0.7721890961883326), (45, 0.7058713806048827, 0.5228309313235433), (46, 0.5397241709020657, 0.2898507845111078), (47, 0.60438035595391, 0.5503065797278814), (48, 0.920702865454351, 0.18404875421208422), (49, 0.7348512671671162, 0.5345729461997016)]",2.086808681492817
"[(0, 0.9130515653426088, 0.9839706576448858), (1, 0.835695409563008, 0.39990726132580756), (2, 0.8703232434293424, 0.26979787702883395), (3, 0.7593219585454976, 0.06416589391481364), (4, 0.6500884868968286, 0.013866869155489292), (5, 0.30262109636679724, 0.9212172987514072), (6, 0.18761623322617726, 0.09846141710084211), (7, 0.6953363382903183, 0.4804702698013381), (8, 0.18874295092281068, 0.04778953527190155), (9, 0.4404600700569161, 0.620453575363772), (10, 0.49542137810652154, 0.38540316563262556), (11, 0.8501411653218267, 0.7384648939612101), (12, 0.6847004883734424, 0.5579598560958623), (13, 0.05998210076161481, 0.09336041073998524), (14, 0.9470808350026385, 0.353757401040648), (15, 0.591970954729067, 0.20053514025829955), (16, 0.2362107901804188, 0.01933192583754173), (17, 0.5251792583750142, 0.7112624726994535), (18, 0.708264064438918, 0.25210427511240074), (19, 0.7692937629642532, 0.4182000291234803), (20, 0.005005732261958107, 0.5684558002257174), (21, 0.7362689838161821, 0.18564174819528434), (22, 0.07150958154051756, 0.0700573790661928), (23, 0.6331467514023019, 0.6402607055014685), (24, 0.5830556395710819, 0.8811817962996857), (25, 0.5181772280627166, 0.6247570167093766), (26, 0.6898718043942439, 0.4632593678201521), (27, 0.5054091151622931, 0.7174105668113465), (28, 0.415873867953478, 0.48298584947512), (29, 0.3314227574087367, 0.3076688623621132), (30, 0.48562650848118305, 0.1357079803041903), (31, 0.16772925119844528, 0.46093202123994825), (32, 0.7955303057096826, 0.3557343944832545), (33, 0.3405587377802568, 0.5217599097828954), (34, 0.781835568341451, 0.8011925587658515), (35, 0.8317104693814559, 0.7967895406153568), (36, 0.1681791409147848, 0.9557958501440172), (37, 0.9263031306839753, 0.376045665538305), (38, 0.380757640111988, 0.5737353462892106), (39, 0.12110266842407746, 0.6911574426994036), (40, 0.032220847712977396, 0.41481293132077157), (41, 0.050427924447342676, 0.25643457618802434), (42, 0.5866727778616125, 0.4745568712276472), (43, 0.41296425359418787, 0.12626668299227006), (44, 0.5107733078717105, 0.7366409495212979), (45, 0.671951885095008, 0.9638008850017004), (46, 0.8725857165320999, 0.9813824678925867), (47, 0.20952687168227624, 0.8334522595380086), (48, 0.1831552950199402, 0.8398631153048867), (49, 0.5418163162481207, 0.2570268831952859)]",3.596621829952243
"[(0, 0.5078540544762167, 0.026217680391258935), (1, 0.7071005798153301, 0.4087667007686596), (2, 0.8941259003981179, 0.2833438976729459), (3, 0.4390416614123246, 0.8756407264200547), (4, 0.7583860726083025, 0.7906378755124381), (5, 0.7806829995786051, 0.3544338438732042), (6, 0.575163809644514, 0.9710894441483542), (7, 0.3596037012532619, 0.2994189784376473), (8, 0.5713404220114734, 0.6918167641773215), (9, 0.347556500474143, 0.49902122114886915), (10, 0.8199498071608804, 0.3293097152218014), (11, 0.5479698158894557, 0.21617509583108396), (12, 0.5205742165828863, 0.237701844861692), (13, 0.4987390825088037, 0.7954358734933347), (14, 0.6564614119806061, 0.32202565613312306), (15, 0.6088941364174373, 0.4989613158907896), (16, 0.048127195236333464, 0.6900490637715838), (17, 0.23442149196218942, 0.14097698917763413), (18, 0.6542921533657156, 0.7891436093775162), (19, 0.9903627328230608, 0.7289662927456788), (20, 0.9012001858830823, 0.39247658359237114), (21, 0.23611860528678086, 0.8279495176508981), (22, 0.9014566505365535, 0.6190468175382227), (23, 0.39112290907052716, 0.40349503590178903), (24, 0.7029410829862907, 0.8358558169073164), (25, 0.2908443660155654, 0.5733874402540736), (26, 0.7087758332510178, 0.6380408369666648), (27, 0.18878439442805206, 0.6788772487168174), (28, 0.45583015706975105, 0.8806279770530402), (29, 0.23057499941785708, 0.634506776875788), (30, 0.9231353254474701, 0.3755970525503223), (31, 0.637694998410245, 0.7084705911968895), (32, 0.4858932400962237, 0.6090767954578634), (33, 0.28776669520346665, 0.07068466738965684), (34, 0.9511483996892731, 0.7632134349277736), (35, 0.47508905463641693, 0.11468870204988058), (36, 0.6569625945048938, 0.9937724921034647), (37, 0.04570181956267727, 0.5400524508629361), (38, 0.32167370698975695, 0.2706602628872471), (39, 0.6175540280775457, 0.7140414224473849), (40, 0.7806527702045188, 0.6509798692495821), (41, 0.2840207173108348, 0.14122181629308883), (42, 0.22968559098945962, 0.5646710474213229), (43, 0.7714171109178168, 0.7386632855987268), (44, 0.33437372756372574, 0.006046658558907958), (45, 0.1247214998336601, 0.4053166937814153), (46, 0.41908315300400745, 0.7800527996484136), (47, 0.7289863746036594, 0.25995196832696177), (48, 0.4560813663578491, 0.7077300065265104), (49, 0.6151095217866023, 0.8714507639064658)]",3.015402195622058
"[(0, 0.5132811981735314, 0.07003073444365626), (1, 0.6718928127865536, 0.9539859589957327), (2, 0.6943065041571366, 0.6222015859546486), (3, 0.9505906699388206, 0.43463475791227624), (4, 0.10745355008902668, 0.47688145963439654), (5, 0.8603115104473082, 0.8928940341955642), (6, 0.9921717310925772, 0.46419141897047467), (7, 0.5812364762435427, 0.04173312110093519), (8, 0.6141078659855261, 0.01859458649823742), (9, 0.13612691718578973, 0.32207668733129735), (10, 0.6894645316310516, 0.5589731557798047), (11, 0.28846598108063604, 0.7241691329912084), (12, 0.3427016351524017, 0.29288033181758255), (13, 0.8070658925087603, 0.09506673907416685), (14, 0.4497626008914105, 0.5100996797981027), (15, 0.2062383709528116, 0.05157486165936209), (16, 0.4819592134343562, 0.8147680292415953), (17, 0.20745671374601837, 0.19339787401324893), (18, 0.3273537706636733, 0.6688378967728648), (19, 0.7156707498477214, 0.663193739996764), (20, 0.09828023740825742, 0.10807212276003175), (21, 0.5836808174721286, 0.17469778908129008), (22, 0.6538413783729632, 0.014264842316171311), (23, 0.9637271046172928, 0.9622703364034936), (24, 0.49774535393338015, 0.5042225374042986), (25, 0.03703924968603778, 0.3478700369181347), (26, 0.5901655681321161, 0.3605908759109514), (27, 0.37461232777441456, 0.09015565798956626), (28, 0.4091001607136804, 0.1843030455127148), (29, 0.025671954367641026, 0.3281403131043028), (30, 0.014242481247291106, 0.11612012416499817), (31, 0.4317656281242136, 0.5193474568501255), (32, 0.895952545597064, 0.4087851112679999), (33, 0.8516305556191013, 0.9069023687081441), (34, 0.5450926475246287, 0.17174892128464114), (35, 0.2388010437366298, 0.23580284123318584), (36, 0.20409499496500794, 0.9199770379197523), (37, 0.746253269144193, 0.3001276252370949), (38, 0.8535316431947245, 0.5779971046680878), (39, 0.06933664009019647, 0.6894840465770696), (40, 0.4280697791846353, 0.24060039910355147), (41, 0.2552374246743744, 0.07055197019049542), (42, 0.2913948841592158, 0.8088924176541517), (43, 0.033854651072769415, 0.483967532427676), (44, 0.49206328304756164, 0.6078618633806475), (45, 0.9242089590147026, 0.8031807312275437), (46, 0.7986150476682884, 0.9004058988742997), (47, 0.3523914991380449, 0.02801280675266926), (48, 0.3682308865166418, 0.6877561353125845), (49, 0.6114922348060551, 0.3097495079392273)]",3.922498108290664
"[(0, 0.36809671572157165, 0.016263062705073827), (1, 0.08519567684944607, 0.09677030936191222), (2, 0.4923515471104488, 0.596003597192175), (3, 0.8627534595627441, 0.0009296074433978729), (4, 0.4328351508935192, 0.4525771813165802), (5, 0.43320406240052556, 0.09190043282494764), (6, 0.09148768844712352, 0.590653791158491), (7, 0.5626996884021992, 0.9845599385870337), (8, 0.516303652612035, 0.9289938048596448), (9, 0.2405676681076624, 0.540713497601642), (10, 0.2346594628868145, 0.0006173147932803102), (11, 0.6846762905343848, 0.8103555739970284), (12, 0.034143393727252946, 0.0770081522165067), (13, 0.6516903453146735, 0.01602440093768598), (14, 0.26634314579394536, 0.20318324197655735), (15, 0.49611825812148613, 0.033336053056345794), (16, 0.3206073895124153, 0.34213481495241216), (17, 0.8561133393840135, 0.7594990284445239), (18, 0.7778030807438555, 0.3389723241240805), (19, 0.06747209234924634, 0.4626251875121641), (20, 0.3322225397153661, 0.6988132241221586), (21, 0.5764918779977205, 0.5153732626272358), (22, 0.7077296924216442, 0.6542929922595998), (23, 0.23175409506491174, 0.5798938286200932), (24, 0.19848932541410358, 0.09205742842544484), (25, 0.5234480746542296, 0.3832236648335998), (26, 0.6369566488278526, 0.899865353601271), (27, 0.29261172336389485, 0.9105442897126393), (28, 0.22306892413061608, 0.29744301966406284), (29, 0.6271192107731264, 0.3708233817823394), (30, 0.28634865486097627, 0.0716738239981729), (31, 0.5243126565424636, 0.281121239464591), (32, 0.7960193200387377, 0.4828570252378096), (33, 0.19373990589370227, 0.1795184364815744), (34, 0.12179857615860856, 0.6740054661891878), (35, 0.47205853962152344, 0.4957929390099036), (36, 0.469662355327364, 0.23339228705604986), (37, 0.5603028046726172, 0.781274756175391), (38, 0.5252769083954575, 0.29713852377988503), (39, 0.7960848089666467, 0.45203442993118004), (40, 0.8814168767418231, 0.7394993677092994), (41, 0.1833679520760142, 0.23641556418061338), (42, 0.4172236470337639, 0.9823611032354278), (43, 0.16476971167246202, 0.23228804129492553), (44, 0.22078943151231478, 0.7242374635514636), (45, 0.16173004407184743, 0.1419808521082152), (46, 0.22599698344724795, 0.30572088223757277), (47, 0.24782136029294766, 0.2343768141171262), (48, 0.7027849214581939, 0.2895102165876091), (49, 0.8163102425226658, 0.6136540601403847)]",2.866645592223003
"[(0, 0.34420330430595714, 0.6350130251627573), (1, 0.5345169166232712, 0.07438743181910812), (2, 0.12078531806504966, 0.8481792717987915), (3, 0.6684891944332783, 0.876436084285868), (4, 0.7509427541429247, 0.14861120507564152), (5, 0.21403229224767006, 0.8615522892745303), (6, 0.4441562276503539, 0.5974912755361779), (7, 0.9878230054964695, 0.3735004390835075), (8, 0.2541596214342505, 0.6663573940613278), (9, 0.8190402870265922, 0.2801755236767578), (10, 0.8107606296154426, 0.8523664618676069), (11, 0.32952735874930317, 0.8035066817606028), (12, 0.9386324779411694, 0.20111671556929012), (13, 0.4016515929027863, 0.8758757110261944), (14, 0.3551516240526241, 0.36932767431781255), (15, 0.549697778172102, 0.9727722437940672), (16, 0.41649879976313586, 0.031001155809726177), (17, 0.6594116960897872, 0.7667509536323095), (18, 0.9523973262280736, 0.43317569202443285), (19, 0.2417584954514138, 0.9335913493720379), (20, 0.5321233498233907, 0.9834013551859518), (21, 0.3045281166175646, 0.20436900107531486), (22, 0.3946075283408742, 0.8676208859348509), (23, 0.7090347057690667, 0.2353005299793628), (24, 0.7929742519463685, 0.8779437157224665), (25, 0.5178977553346383, 0.878532386529151), (26, 0.6155200029480428, 0.04680287234110403), (27, 0.18066230952627593, 0.8200084548696432), (28, 0.20713028169982772, 0.3725217533108788), (29, 0.1616106718615664, 0.90244173419192), (30, 0.4422670346349872, 0.9383016422661148), (31, 0.08096007595373778, 0.885883585918842), (32, 0.8638768989575893, 0.07997656585458779), (33, 0.15212539325969732, 0.39509008192239303), (34, 0.9160903048534149, 0.04421785058347261), (35, 0.21171568750799208, 0.5161378423795481), (36, 0.19104955698309534, 0.7803615871429456), (37, 0.4376738132535355, 0.05903048952097323), (38, 0.7496153895847876, 0.09985458582587259), (39, 0.14152854488965938, 0.6413275145776014), (40, 0.479353062776676, 0.573255954494236), (41, 0.5285824254209182, 0.9465638212266294), (42, 0.2906204907263086, 0.14901874995407427), (43, 0.723769146941639, 0.13753074028297518), (44, 0.9027767701984969, 0.4704700026224624), (45, 0.9531144854437207, 0.2364991836506245), (46, 0.3992264503540529, 0.9817176338026974), (47, 0.8146666126263103, 0.27454904930044965), (48, 0.07942965929450319, 0.5233727277163924), (49, 0.49182961456071206, 0.5407766093645782)]",3.925451678289087
"[(0, 0.8135537922034776, 0.11206587891015829), (1, 0.17529412713998604, 0.5965982952640508), (2, 0.7731828910944347, 0.015865098034077763), (3, 0.10213555017682474, 0.4731144294279339), (4, 0.6240671943722619, 0.558212833813017), (5, 0.5795316863308243, 0.567848890810174), (6, 0.1844893568755397, 0.9365780375869213), (7, 0.6568381964049723, 0.8305678752473022), (8, 0.07332558039784887, 0.16934784989031482), (9, 0.9041625683232095, 0.4948444688433732), (10, 0.6300500092495356, 0.7552861544446376), (11, 0.2450617964493148, 0.7527108326184522), (12, 0.3361986390068702, 0.09497983865183768), (13, 0.7490352077844705, 0.5459921626508654), (14, 0.7606931645444653, 0.3055859726652953), (15, 0.607184877413529, 0.05876256455036699), (16, 0.38757190694729005, 0.2195875762720907), (17, 0.9143253517583699, 0.3138811419303662), (18, 0.5012041632104909, 0.18987841275219897), (19, 0.038373837968389224, 0.3313473558479616), (20, 0.7169373982187146, 0.9524613394237101), (21, 0.4336729373531951, 0.7243436633276956), (22, 0.39965803594333127, 0.3563679960490189), (23, 0.9259789374393228, 0.15568470911037813), (24, 0.7139562991637914, 0.19088990641787762), (25, 0.2269189340640655, 0.016389612025196842), (26, 0.4749585513848247, 0.8334078981570457), (27, 0.3469513131440123, 0.07425397856163563), (28, 0.6691016662009375, 0.2618077474749806), (29, 0.46255923023487855, 0.21963723741812569), (30, 0.4766805153429967, 0.3215848907485288), (31, 0.36126975772353553, 0.5227951397973122), (32, 0.9897376087224523, 0.6665777294784789), (33, 0.0814331767651355, 0.9603601978010513), (34, 0.13067518459312366, 0.12996018225390127), (35, 0.9384618087639621, 0.38027126379139753), (36, 0.6316149964413873, 0.3358668528031259), (37, 0.017825349107751687, 0.8298350549618351), (38, 0.4362612618947008, 0.44213545857048653), (39, 0.7540907440901518, 0.27258149637266127), (40, 0.09838907179520995, 0.36902656191175964), (41, 0.1820846347500078, 0.5668447320188058), (42, 0.3422554803164417, 0.41290808872224594), (43, 0.6681929500200201, 0.9239820099702178), (44, 0.7548007757486295, 0.02865062156851572), (45, 0.8579864534441202, 0.5301302371087876), (46, 0.4721457208495786, 0.10074905007297286), (47, 0.06304580119141823, 0.3351371808160353), (48, 0.13691873654755804, 0.9841030061578995), (49, 0.2298600562229508, 0.5692906468094605)]",2.3521012260596867
"[(0, 0.17543941125097073, 0.34635455498084067), (1, 0.816017290513561, 0.30804785373133825), (2, 0.34244304319018204, 0.7700813504073248), (3, 0.6736109028825771, 0.1704201053944635), (4, 0.7507896657391462, 0.3266302958770769), (5, 0.5595451663343416, 0.819557956519948), (6, 0.27054178804237317, 0.11601594047247588), (7, 0.14422429219105715, 0.9810301494996768), (8, 0.12926390064478432, 0.010227557921109742), (9, 0.9835756077873207, 0.6897862234633306), (10, 0.8384959572011373, 0.8609286868317674), (11, 0.7995163577109466, 0.8674287409750531), (12, 0.18070535125812803, 0.08344348396985135), (13, 0.9728774828597619, 0.694407862548405), (14, 0.80874988324223, 0.7725600356805487), (15, 0.6667814828636922, 0.20672676422702985), (16, 0.5023152047157, 0.7404699638350504), (17, 0.6215154041976099, 0.3859492383815256), (18, 0.4620975724512624, 0.5173697539622002), (19, 9.987943851241798e-05, 0.3485218189400834), (20, 0.9489535110444912, 0.18403125843147217), (21, 0.01183691422516664, 0.49158357734411273), (22, 0.6420291709438511, 0.004133020508786722), (23, 0.8007658777968363, 0.975954511738278), (24, 0.8085820319707682, 0.7387983278081922), (25, 0.9314730743672984, 0.27863209602612127), (26, 0.052385312804228534, 0.887020608953617), (27, 0.3941591390849495, 0.2284581994419923), (28, 0.4041501592700948, 0.7764772860092259), (29, 0.44016156694081776, 0.014036053450555364), (30, 0.5787796156569753, 0.310201349406645), (31, 0.7876331785108306, 0.007713151529538775), (32, 0.7227551996361482, 0.6854113144119822), (33, 0.9606937469884891, 0.8075674621783504), (34, 0.2678489882141294, 0.15503534787800421), (35, 0.8263885221954179, 0.6349732232228938), (36, 0.9951728499118061, 0.5211106557722357), (37, 0.6771173298048325, 0.415397011829187), (38, 0.6583502214976467, 0.6941439270006825), (39, 0.484043673315826, 0.7862567452072033), (40, 0.9816483639497335, 0.23075014613068767), (41, 0.8291756905481436, 0.47423807737412227), (42, 0.10947350405087763, 0.32323179475491337), (43, 0.10664303093664895, 0.08814293645707838), (44, 0.8910266749278131, 0.3120153255609788), (45, 0.7864000985117799, 0.7068949331794557), (46, 0.9685686670925854, 0.8128652839812663), (47, 0.7544171366887359, 0.8534749471145956), (48, 0.4898721827931448, 0.11897860000994842), (49, 0.29150801796153647, 0.801271725652227)]",3.2740748638920816
"[(0, 0.8170711834710781, 0.14905641974991435), (1, 0.6955993500116494, 0.5465998092466275), (2, 0.21119454965397222, 0.9806240931601832), (3, 0.5822709345606957, 0.7648736030699812), (4, 0.1133794720953577, 0.08010106493845659), (5, 0.10246592680806876, 0.6287178397233754), (6, 0.7669684422702643, 0.8786032773971378), (7, 0.46950194394184086, 0.23199442961110506), (8, 0.8691622620529968, 0.8384613271766611), (9, 0.8758397793238003, 0.06646558107379585), (10, 0.0031689507604246714, 0.0994111881775267), (11, 0.007868608498962093, 0.7738589638544582), (12, 0.843259470192938, 0.8738878360929789), (13, 0.5003654923211828, 0.6922700119602542), (14, 0.1520655644599752, 0.8170921787992159), (15, 0.4239616372878634, 0.6289768802360169), (16, 0.1639043132467558, 0.15689288752167474), (17, 0.6087706646953388, 0.18476608689213303), (18, 0.7884343357336693, 0.3342813456049736), (19, 0.23304855666758983, 0.4294688372503316), (20, 0.13232931480101862, 0.8584216848962657), (21, 0.529231101336617, 0.5636444785478487), (22, 0.7983379696834159, 0.8294540306085226), (23, 0.6315272469748919, 0.23875182877870682), (24, 0.6805288442228983, 0.7370403819662137), (25, 0.5455517376756949, 0.8808759490798483), (26, 0.46750383240926474, 0.1608232458699731), (27, 0.03399590685022014, 0.23210786427271868), (28, 0.32757883641689367, 0.6242328136224935), (29, 0.6432226881456179, 0.0060012776987257155), (30, 0.05885234395375294, 0.3754246911961273), (31, 0.8877001834685824, 0.8009448409805201), (32, 0.7017206131182127, 0.2945868400668611), (33, 0.9584237819966759, 0.07320241142444273), (34, 0.08963962625149202, 0.5655090872396312), (35, 0.64321244990743, 0.6779591043685067), (36, 0.07574602325328039, 0.51887666798454), (37, 0.5673673121191597, 0.9569093142681789), (38, 0.7648881669046725, 0.16622178022579548), (39, 0.035509204517477966, 0.05181486979079242), (40, 0.29520395137804933, 0.09887248794841463), (41, 0.20396043210699832, 0.7885667015914202), (42, 0.19810130873679443, 0.17537998670787425), (43, 0.5552795683900948, 0.3941101667697853), (44, 0.5499664482627933, 0.8785299784991248), (45, 0.8009624820967063, 0.030258432426836457), (46, 0.6511724271635589, 0.1034359548981606), (47, 0.030583273559864343, 0.46057236641208765), (48, 0.27667868794090966, 0.6124623238590204), (49, 0.8711077642201678, 0.9902395483374757)]",3.588030965980149
"[(0, 0.8117383413760783, 0.3373790847081898), (1, 0.42281611443792, 0.3368520807514206), (2, 0.5105909353072751, 0.23872433790384884), (3, 0.5547754982415144, 0.0048048843776494765), (4, 0.4182139771339234, 0.7558871865549086), (5, 0.7770303299268163, 0.6680467087765503), (6, 0.34549517108027317, 0.8721478721376402), (7, 0.14848494227910036, 0.7888806293608569), (8, 0.5377604301922267, 0.6096594141873921), (9, 0.1680297764612536, 0.9923947392514655), (10, 0.22945150904303235, 0.6619996508234054), (11, 0.9999373863248125, 0.39605036582638053), (12, 0.3735717928524178, 0.15794408080201217), (13, 0.39178778635843237, 0.21543571131739037), (14, 0.10609575302797403, 0.21609572075094052), (15, 0.31165151692141724, 0.2760171119487974), (16, 0.706797896764218, 0.7150056982066118), (17, 0.6309354790971878, 0.29338866111309236), (18, 0.05514148284037246, 0.0856376265271882), (19, 0.5501454389359145, 0.705673550303357), (20, 0.9349587282004892, 0.9476814751563356), (21, 0.1560336679986053, 0.34413200551787204), (22, 0.6055886828752516, 0.5978922150967906), (23, 0.45564139704424367, 0.09666519958179909), (24, 0.9323059377121893, 0.6632991785958507), (25, 0.40216751027681064, 0.5699712740968939), (26, 0.2843511991519042, 0.3947602693367148), (27, 0.9241633706291396, 0.2597676937822817), (28, 0.3641120129313503, 0.13062148601964074), (29, 0.2722697075228623, 0.7155857671187814), (30, 0.04524841443154359, 0.37453101549626955), (31, 0.6502172117873068, 0.34197434519683245), (32, 0.876253811494537, 0.7817108706356191), (33, 0.823576625758256, 0.8154008261168887), (34, 0.15383672927364833, 0.35987589205720927), (35, 0.013541177752819378, 0.13240255988220662), (36, 0.2173337539368566, 0.7096707300821367), (37, 0.36353485716806677, 0.8568138370558189), (38, 0.6616444384626206, 0.56095367199649), (39, 0.8144011122891175, 0.46305054871877416), (40, 0.5845953327759522, 0.3233265983627722), (41, 0.28905775583519044, 0.41818582023561), (42, 0.7407073600566458, 0.34078164363197405), (43, 0.8492754181315719, 0.5306647000730289), (44, 0.7478621689465675, 0.9176111913995748), (45, 0.613200338736179, 0.5863596061216454), (46, 0.42154700519797295, 0.1403760391678901), (47, 0.5204661397896173, 0.6575404880581602), (48, 0.26730820421917856, 0.9956814212893151), (49, 0.6140150461242777, 0.8459074467939335)]",3.178126136450054
