agents,solveMILP,solveConicGibbsGreedyDynamic,solveGreedy
"[(0, 75, 0.75), (1, 25, 0.25), (2, 25, 0.75), (3, 75, 0.25), (4, 50, 0.25), (5, 75, 0.25), (6, 75, 0.25), (7, 50, 0.5), (8, 25, 0.25), (9, 50, 0.5), (10, 25, 0.5), (11, 25, 0.75), (12, 50, 0.5), (13, 25, 0.5), (14, 50, 0.25), (15, 75, 0.75), (16, 25, 0.5), (17, 50, 0.25), (18, 50, 0.75), (19, 50, 0.75), (20, 25, 0.5), (21, 25, 0.75), (22, 25, 0.75), (23, 50, 0.5), (24, 50, 0.25), (25, 50, 0.5), (26, 25, 0.25), (27, 25, 0.25), (28, 50, 0.25), (29, 25, 0.75), (30, 75, 0.5), (31, 50, 0.75), (32, 25, 0.5), (33, 75, 0.75), (34, 75, 0.25), (35, 25, 0.5), (36, 25, 0.25), (37, 75, 0.75), (38, 75, 0.25), (39, 25, 0.5), (40, 25, 0.5), (41, 75, 0.75), (42, 75, 0.25), (43, 50, 0.5), (44, 25, 0.75), (45, 50, 0.25), (46, 25, 0.25), (47, 50, 0.5), (48, 50, 0.75), (49, 75, 0.25)]",496.5253264707243,130.3531759331687,422.2656192515283
"[(0, 25, 0.75), (1, 25, 0.25), (2, 75, 0.5), (3, 50, 0.5), (4, 25, 0.25), (5, 25, 0.25), (6, 25, 0.5), (7, 75, 0.75), (8, 75, 0.5), (9, 50, 0.75), (10, 50, 0.25), (11, 75, 0.25), (12, 50, 0.5), (13, 25, 0.5), (14, 25, 0.5), (15, 75, 0.25), (16, 75, 0.25), (17, 50, 0.5), (18, 25, 0.25), (19, 25, 0.75), (20, 50, 0.75), (21, 25, 0.75), (22, 75, 0.75), (23, 25, 0.75), (24, 75, 0.75), (25, 75, 0.5), (26, 25, 0.5), (27, 25, 0.5), (28, 75, 0.75), (29, 75, 0.25), (30, 75, 0.5), (31, 25, 0.75), (32, 50, 0.75), (33, 75, 0.75), (34, 50, 0.25), (35, 75, 0.5), (36, 75, 0.5), (37, 75, 0.5), (38, 25, 0.25), (39, 25, 0.75), (40, 25, 0.5), (41, 75, 0.75), (42, 75, 0.25), (43, 25, 0.5), (44, 50, 0.75), (45, 75, 0.75), (46, 25, 0.5), (47, 50, 0.25), (48, 25, 0.75), (49, 50, 0.75)]",587.6851124489917,132.54031067573106,524.9999731317137
"[(0, 25, 0.5), (1, 75, 0.25), (2, 25, 0.5), (3, 75, 0.25), (4, 75, 0.75), (5, 75, 0.25), (6, 25, 0.25), (7, 75, 0.5), (8, 25, 0.75), (9, 75, 0.5), (10, 50, 0.75), (11, 75, 0.5), (12, 25, 0.25), (13, 25, 0.75), (14, 50, 0.25), (15, 50, 0.75), (16, 50, 0.75), (17, 25, 0.75), (18, 50, 0.5), (19, 50, 0.25), (20, 75, 0.75), (21, 75, 0.75), (22, 25, 0.75), (23, 50, 0.25), (24, 25, 0.25), (25, 75, 0.5), (26, 25, 0.25), (27, 50, 0.25), (28, 25, 0.5), (29, 75, 0.5), (30, 25, 0.25), (31, 75, 0.5), (32, 50, 0.25), (33, 25, 0.75), (34, 50, 0.5), (35, 75, 0.75), (36, 25, 0.75), (37, 25, 0.25), (38, 75, 0.25), (39, 75, 0.75), (40, 50, 0.75), (41, 75, 0.75), (42, 25, 0.25), (43, 25, 0.5), (44, 75, 0.75), (45, 50, 0.5), (46, 75, 0.25), (47, 50, 0.75), (48, 50, 0.25), (49, 25, 0.75)]",587.5722411482342,136.44713687091323,509.76560181297936
"[(0, 50, 0.75), (1, 25, 0.5), (2, 75, 0.75), (3, 75, 0.25), (4, 50, 0.25), (5, 50, 0.75), (6, 75, 0.25), (7, 75, 0.5), (8, 75, 0.5), (9, 25, 0.25), (10, 25, 0.75), (11, 75, 0.75), (12, 75, 0.75), (13, 25, 0.25), (14, 25, 0.25), (15, 75, 0.5), (16, 75, 0.25), (17, 75, 0.75), (18, 75, 0.5), (19, 50, 0.25), (20, 25, 0.25), (21, 50, 0.5), (22, 25, 0.25), (23, 25, 0.25), (24, 50, 0.5), (25, 50, 0.25), (26, 75, 0.25), (27, 75, 0.5), (28, 25, 0.5), (29, 50, 0.75), (30, 50, 0.25), (31, 50, 0.75), (32, 25, 0.5), (33, 50, 0.5), (34, 25, 0.75), (35, 25, 0.75), (36, 25, 0.5), (37, 25, 0.25), (38, 50, 0.25), (39, 75, 0.75), (40, 25, 0.25), (41, 50, 0.5), (42, 25, 0.5), (43, 75, 0.5), (44, 50, 0.25), (45, 50, 0.25), (46, 50, 0.25), (47, 75, 0.75), (48, 25, 0.25), (49, 75, 0.25)]",555.0199008768186,125.03530488491224,480.0781184195314
"[(0, 75, 0.25), (1, 75, 0.5), (2, 75, 0.75), (3, 50, 0.5), (4, 75, 0.5), (5, 25, 0.5), (6, 75, 0.75), (7, 25, 0.25), (8, 50, 0.75), (9, 50, 0.5), (10, 50, 0.5), (11, 50, 0.25), (12, 25, 0.5), (13, 25, 0.75), (14, 75, 0.25), (15, 25, 0.5), (16, 25, 0.75), (17, 50, 0.5), (18, 25, 0.75), (19, 50, 0.5), (20, 50, 0.75), (21, 50, 0.75), (22, 50, 0.75), (23, 50, 0.25), (24, 50, 0.5), (25, 25, 0.5), (26, 50, 0.25), (27, 50, 0.5), (28, 50, 0.75), (29, 25, 0.25), (30, 50, 0.75), (31, 75, 0.75), (32, 25, 0.75), (33, 25, 0.25), (34, 25, 0.5), (35, 75, 0.75), (36, 50, 0.25), (37, 25, 0.75), (38, 25, 0.25), (39, 50, 0.25), (40, 50, 0.75), (41, 50, 0.25), (42, 25, 0.5), (43, 50, 0.75), (44, 75, 0.25), (45, 50, 0.25), (46, 75, 0.5), (47, 75, 0.75), (48, 25, 0.75), (49, 50, 0.25)]",564.3455200288313,154.3239255400783,490.6249959451773
"[(0, 50, 0.75), (1, 75, 0.25), (2, 75, 0.5), (3, 75, 0.75), (4, 50, 0.25), (5, 75, 0.75), (6, 50, 0.75), (7, 50, 0.25), (8, 50, 0.25), (9, 50, 0.25), (10, 75, 0.25), (11, 75, 0.5), (12, 25, 0.5), (13, 75, 0.5), (14, 75, 0.5), (15, 75, 0.5), (16, 50, 0.75), (17, 50, 0.5), (18, 25, 0.5), (19, 75, 0.25), (20, 50, 0.5), (21, 25, 0.25), (22, 75, 0.75), (23, 25, 0.5), (24, 50, 0.25), (25, 25, 0.75), (26, 75, 0.75), (27, 25, 0.75), (28, 25, 0.25), (29, 75, 0.5), (30, 25, 0.5), (31, 75, 0.5), (32, 50, 0.5), (33, 50, 0.75), (34, 75, 0.5), (35, 75, 0.25), (36, 75, 0.25), (37, 75, 0.75), (38, 25, 0.75), (39, 50, 0.75), (40, 25, 0.75), (41, 75, 0.25), (42, 75, 0.25), (43, 75, 0.25), (44, 25, 0.75), (45, 25, 0.5), (46, 75, 0.25), (47, 50, 0.5), (48, 25, 0.25), (49, 75, 0.25)]",540.9134813503114,152.76041019991283,514.4531182392673
"[(0, 50, 0.25), (1, 25, 0.75), (2, 25, 0.75), (3, 25, 0.25), (4, 25, 0.25), (5, 50, 0.25), (6, 25, 0.5), (7, 50, 0.25), (8, 75, 0.75), (9, 50, 0.25), (10, 75, 0.5), (11, 75, 0.5), (12, 25, 0.25), (13, 50, 0.25), (14, 25, 0.25), (15, 75, 0.75), (16, 50, 0.75), (17, 75, 0.75), (18, 75, 0.25), (19, 25, 0.5), (20, 25, 0.25), (21, 50, 0.5), (22, 50, 0.5), (23, 75, 0.25), (24, 75, 0.5), (25, 75, 0.5), (26, 50, 0.75), (27, 50, 0.5), (28, 50, 0.5), (29, 25, 0.5), (30, 25, 0.25), (31, 25, 0.25), (32, 50, 0.5), (33, 25, 0.75), (34, 50, 0.5), (35, 50, 0.75), (36, 75, 0.5), (37, 50, 0.75), (38, 25, 0.25), (39, 25, 0.5), (40, 25, 0.5), (41, 25, 0.75), (42, 75, 0.25), (43, 50, 0.25), (44, 50, 0.5), (45, 75, 0.25), (46, 25, 0.5), (47, 75, 0.75), (48, 50, 0.5), (49, 75, 0.5)]",508.2482695943072,109.19815512666496,420.7031257890403
"[(0, 25, 0.75), (1, 25, 0.75), (2, 25, 0.25), (3, 50, 0.25), (4, 25, 0.5), (5, 75, 0.25), (6, 75, 0.5), (7, 25, 0.75), (8, 75, 0.75), (9, 50, 0.25), (10, 50, 0.75), (11, 25, 0.25), (12, 25, 0.5), (13, 75, 0.75), (14, 75, 0.5), (15, 25, 0.5), (16, 50, 0.75), (17, 25, 0.5), (18, 50, 0.5), (19, 75, 0.75), (20, 50, 0.75), (21, 25, 0.75), (22, 75, 0.5), (23, 50, 0.75), (24, 25, 0.75), (25, 50, 0.75), (26, 25, 0.25), (27, 75, 0.25), (28, 25, 0.5), (29, 50, 0.75), (30, 25, 0.5), (31, 50, 0.5), (32, 50, 0.5), (33, 50, 0.5), (34, 75, 0.5), (35, 50, 0.75), (36, 50, 0.25), (37, 75, 0.25), (38, 25, 0.75), (39, 25, 0.5), (40, 75, 0.5), (41, 25, 0.25), (42, 50, 0.25), (43, 50, 0.5), (44, 75, 0.25), (45, 25, 0.75), (46, 75, 0.5), (47, 25, 0.5), (48, 50, 0.75), (49, 50, 0.75)]",531.4852069152992,133.84065036660297,478.1249772869339
"[(0, 75, 0.5), (1, 25, 0.75), (2, 50, 0.5), (3, 50, 0.5), (4, 50, 0.75), (5, 50, 0.75), (6, 75, 0.25), (7, 25, 0.75), (8, 25, 0.5), (9, 25, 0.25), (10, 50, 0.5), (11, 25, 0.5), (12, 50, 0.25), (13, 50, 0.75), (14, 75, 0.75), (15, 25, 0.75), (16, 25, 0.75), (17, 50, 0.5), (18, 25, 0.25), (19, 50, 0.5), (20, 75, 0.25), (21, 50, 0.75), (22, 50, 0.25), (23, 25, 0.25), (24, 75, 0.5), (25, 50, 0.25), (26, 75, 0.25), (27, 50, 0.5), (28, 25, 0.25), (29, 50, 0.5), (30, 75, 0.5), (31, 25, 0.25), (32, 50, 0.75), (33, 50, 0.75), (34, 25, 0.25), (35, 50, 0.25), (36, 75, 0.25), (37, 75, 0.5), (38, 25, 0.25), (39, 25, 0.25), (40, 25, 0.25), (41, 50, 0.75), (42, 50, 0.75), (43, 25, 0.25), (44, 75, 0.75), (45, 75, 0.75), (46, 25, 0.75), (47, 25, 0.5), (48, 50, 0.25), (49, 25, 0.75)]",517.5738879403996,129.43405202772317,443.74999611457406
"[(0, 50, 0.75), (1, 50, 0.25), (2, 50, 0.5), (3, 50, 0.75), (4, 75, 0.5), (5, 75, 0.75), (6, 50, 0.5), (7, 75, 0.25), (8, 25, 0.75), (9, 50, 0.5), (10, 50, 0.25), (11, 25, 0.75), (12, 25, 0.25), (13, 50, 0.75), (14, 50, 0.25), (15, 75, 0.5), (16, 50, 0.25), (17, 75, 0.25), (18, 75, 0.25), (19, 75, 0.5), (20, 25, 0.5), (21, 25, 0.75), (22, 75, 0.75), (23, 25, 0.75), (24, 25, 0.5), (25, 75, 0.25), (26, 25, 0.75), (27, 75, 0.75), (28, 25, 0.25), (29, 75, 0.25), (30, 75, 0.5), (31, 50, 0.25), (32, 50, 0.25), (33, 75, 0.5), (34, 75, 0.5), (35, 50, 0.75), (36, 75, 0.25), (37, 75, 0.5), (38, 75, 0.25), (39, 25, 0.25), (40, 25, 0.25), (41, 25, 0.5), (42, 25, 0.75), (43, 75, 0.75), (44, 25, 0.5), (45, 75, 0.5), (46, 50, 0.75), (47, 25, 0.25), (48, 50, 0.25), (49, 50, 0.75)]",526.8070614561323,129.09961495617682,476.9531241680788
"[(0, 75, 0.5), (1, 75, 0.25), (2, 25, 0.75), (3, 50, 0.75), (4, 75, 0.25), (5, 50, 0.25), (6, 25, 0.5), (7, 50, 0.25), (8, 75, 0.5), (9, 25, 0.5), (10, 25, 0.25), (11, 50, 0.5), (12, 25, 0.75), (13, 25, 0.5), (14, 25, 0.75), (15, 25, 0.25), (16, 75, 0.25), (17, 25, 0.75), (18, 25, 0.25), (19, 75, 0.5), (20, 25, 0.25), (21, 50, 0.75), (22, 50, 0.25), (23, 50, 0.5), (24, 50, 0.5), (25, 75, 0.5), (26, 50, 0.75), (27, 50, 0.75), (28, 75, 0.25), (29, 25, 0.75), (30, 25, 0.25), (31, 50, 0.75), (32, 75, 0.25), (33, 75, 0.75), (34, 50, 0.5), (35, 50, 0.25), (36, 75, 0.5), (37, 50, 0.5), (38, 25, 0.75), (39, 50, 0.25), (40, 50, 0.75), (41, 75, 0.75), (42, 75, 0.75), (43, 25, 0.75), (44, 75, 0.25), (45, 75, 0.75), (46, 50, 0.75), (47, 50, 0.5), (48, 75, 0.5), (49, 50, 0.25)]",536.1649654649314,119.4563152008347,465.62499653574537
"[(0, 75, 0.25), (1, 75, 0.25), (2, 25, 0.25), (3, 50, 0.75), (4, 75, 0.5), (5, 25, 0.25), (6, 25, 0.5), (7, 50, 0.5), (8, 75, 0.5), (9, 75, 0.25), (10, 25, 0.25), (11, 50, 0.75), (12, 50, 0.25), (13, 75, 0.25), (14, 75, 0.5), (15, 50, 0.5), (16, 75, 0.75), (17, 25, 0.5), (18, 75, 0.5), (19, 75, 0.75), (20, 25, 0.75), (21, 50, 0.25), (22, 25, 0.25), (23, 75, 0.5), (24, 50, 0.5), (25, 50, 0.25), (26, 75, 0.75), (27, 75, 0.25), (28, 75, 0.5), (29, 75, 0.25), (30, 25, 0.75), (31, 25, 0.5), (32, 50, 0.5), (33, 75, 0.75), (34, 75, 0.5), (35, 25, 0.5), (36, 75, 0.75), (37, 25, 0.5), (38, 50, 0.75), (39, 50, 0.75), (40, 75, 0.5), (41, 50, 0.5), (42, 25, 0.5), (43, 50, 0.25), (44, 50, 0.75), (45, 75, 0.5), (46, 25, 0.25), (47, 75, 0.25), (48, 50, 0.75), (49, 75, 0.25)]",550.1585108744737,117.8961529701036,482.03123941405386
"[(0, 75, 0.75), (1, 25, 0.25), (2, 50, 0.75), (3, 75, 0.75), (4, 75, 0.5), (5, 50, 0.25), (6, 50, 0.25), (7, 25, 0.5), (8, 25, 0.75), (9, 25, 0.25), (10, 25, 0.5), (11, 50, 0.25), (12, 50, 0.75), (13, 50, 0.25), (14, 50, 0.75), (15, 75, 0.25), (16, 25, 0.5), (17, 75, 0.25), (18, 50, 0.75), (19, 50, 0.75), (20, 25, 0.25), (21, 75, 0.75), (22, 25, 0.75), (23, 25, 0.5), (24, 25, 0.75), (25, 75, 0.5), (26, 25, 0.75), (27, 75, 0.75), (28, 25, 0.5), (29, 50, 0.5), (30, 75, 0.5), (31, 50, 0.75), (32, 75, 0.5), (33, 25, 0.5), (34, 25, 0.5), (35, 75, 0.5), (36, 25, 0.5), (37, 50, 0.25), (38, 75, 0.25), (39, 50, 0.5), (40, 50, 0.75), (41, 75, 0.25), (42, 25, 0.5), (43, 25, 0.75), (44, 75, 0.5), (45, 75, 0.25), (46, 75, 0.75), (47, 75, 0.25), (48, 75, 0.5), (49, 75, 0.5)]",559.3594018007434,127.47907659954603,503.9062277462888
"[(0, 25, 0.75), (1, 50, 0.5), (2, 25, 0.5), (3, 50, 0.5), (4, 75, 0.25), (5, 50, 0.25), (6, 75, 0.75), (7, 25, 0.75), (8, 25, 0.25), (9, 50, 0.5), (10, 75, 0.75), (11, 50, 0.25), (12, 25, 0.75), (13, 75, 0.75), (14, 25, 0.75), (15, 50, 0.5), (16, 25, 0.75), (17, 50, 0.25), (18, 25, 0.25), (19, 25, 0.5), (20, 50, 0.75), (21, 25, 0.25), (22, 75, 0.25), (23, 75, 0.5), (24, 75, 0.5), (25, 75, 0.25), (26, 50, 0.75), (27, 25, 0.25), (28, 50, 0.75), (29, 25, 0.25), (30, 50, 0.25), (31, 50, 0.25), (32, 50, 0.5), (33, 75, 0.5), (34, 25, 0.25), (35, 25, 0.25), (36, 25, 0.75), (37, 50, 0.25), (38, 25, 0.75), (39, 50, 0.5), (40, 75, 0.25), (41, 75, 0.75), (42, 50, 0.75), (43, 50, 0.5), (44, 75, 0.25), (45, 50, 0.5), (46, 25, 0.5), (47, 25, 0.5), (48, 25, 0.75), (49, 75, 0.5)]",496.7102582224845,122.13377116244996,408.9843729784472
"[(0, 50, 0.5), (1, 25, 0.5), (2, 75, 0.25), (3, 25, 0.25), (4, 75, 0.75), (5, 50, 0.75), (6, 50, 0.25), (7, 50, 0.25), (8, 75, 0.75), (9, 25, 0.5), (10, 75, 0.25), (11, 75, 0.25), (12, 25, 0.25), (13, 50, 0.5), (14, 50, 0.75), (15, 50, 0.5), (16, 75, 0.5), (17, 75, 0.75), (18, 25, 0.5), (19, 75, 0.5), (20, 25, 0.25), (21, 75, 0.25), (22, 50, 0.5), (23, 75, 0.5), (24, 25, 0.75), (25, 75, 0.75), (26, 75, 0.75), (27, 25, 0.75), (28, 25, 0.75), (29, 25, 0.75), (30, 25, 0.5), (31, 50, 0.75), (32, 75, 0.75), (33, 25, 0.25), (34, 75, 0.75), (35, 25, 0.75), (36, 25, 0.25), (37, 25, 0.5), (38, 25, 0.25), (39, 25, 0.5), (40, 75, 0.5), (41, 75, 0.25), (42, 75, 0.25), (43, 25, 0.75), (44, 25, 0.5), (45, 75, 0.25), (46, 75, 0.75), (47, 25, 0.5), (48, 25, 0.25), (49, 50, 0.5)]",587.8802378905568,135.72602546297762,475.3906151979563
"[(0, 75, 0.75), (1, 25, 0.75), (2, 25, 0.75), (3, 50, 0.75), (4, 50, 0.5), (5, 25, 0.5), (6, 25, 0.5), (7, 25, 0.75), (8, 50, 0.75), (9, 25, 0.25), (10, 25, 0.25), (11, 75, 0.75), (12, 75, 0.5), (13, 75, 0.5), (14, 50, 0.25), (15, 25, 0.75), (16, 75, 0.75), (17, 75, 0.75), (18, 75, 0.5), (19, 25, 0.75), (20, 75, 0.25), (21, 25, 0.5), (22, 50, 0.25), (23, 50, 0.25), (24, 25, 0.25), (25, 75, 0.5), (26, 25, 0.5), (27, 25, 0.5), (28, 25, 0.75), (29, 25, 0.5), (30, 75, 0.5), (31, 25, 0.75), (32, 50, 0.25), (33, 25, 0.25), (34, 75, 0.75), (35, 25, 0.5), (36, 25, 0.25), (37, 25, 0.5), (38, 50, 0.25), (39, 25, 0.75), (40, 75, 0.25), (41, 25, 0.5), (42, 25, 0.25), (43, 50, 0.75), (44, 50, 0.25), (45, 25, 0.25), (46, 50, 0.75), (47, 25, 0.5), (48, 50, 0.25), (49, 50, 0.25)]",527.0021868975991,125.11095527760958,469.1406194683576
"[(0, 25, 0.75), (1, 75, 0.25), (2, 50, 0.25), (3, 25, 0.5), (4, 25, 0.75), (5, 75, 0.25), (6, 25, 0.25), (7, 75, 0.5), (8, 25, 0.75), (9, 75, 0.5), (10, 75, 0.25), (11, 75, 0.25), (12, 75, 0.75), (13, 75, 0.75), (14, 75, 0.75), (15, 25, 0.75), (16, 50, 0.5), (17, 50, 0.75), (18, 25, 0.25), (19, 50, 0.75), (20, 25, 0.25), (21, 25, 0.75), (22, 50, 0.75), (23, 25, 0.5), (24, 75, 0.25), (25, 50, 0.25), (26, 50, 0.5), (27, 50, 0.75), (28, 75, 0.25), (29, 50, 0.5), (30, 25, 0.25), (31, 50, 0.25), (32, 25, 0.5), (33, 50, 0.25), (34, 75, 0.25), (35, 75, 0.25), (36, 50, 0.25), (37, 25, 0.75), (38, 75, 0.75), (39, 25, 0.75), (40, 25, 0.5), (41, 25, 0.75), (42, 25, 0.25), (43, 75, 0.5), (44, 25, 0.5), (45, 50, 0.25), (46, 50, 0.75), (47, 25, 0.75), (48, 75, 0.75), (49, 50, 0.75)]",539.9048473743787,147.176491904238,493.749995648284
"[(0, 75, 0.25), (1, 25, 0.75), (2, 25, 0.5), (3, 75, 0.75), (4, 25, 0.25), (5, 75, 0.75), (6, 50, 0.75), (7, 25, 0.25), (8, 50, 0.25), (9, 50, 0.75), (10, 75, 0.25), (11, 75, 0.75), (12, 50, 0.25), (13, 50, 0.75), (14, 75, 0.25), (15, 25, 0.25), (16, 50, 0.25), (17, 25, 0.75), (18, 25, 0.5), (19, 50, 0.75), (20, 75, 0.25), (21, 25, 0.25), (22, 25, 0.5), (23, 25, 0.25), (24, 75, 0.75), (25, 25, 0.75), (26, 75, 0.25), (27, 50, 0.75), (28, 25, 0.25), (29, 25, 0.25), (30, 25, 0.75), (31, 50, 0.5), (32, 50, 0.75), (33, 50, 0.25), (34, 25, 0.75), (35, 25, 0.75), (36, 75, 0.5), (37, 75, 0.5), (38, 50, 0.25), (39, 25, 0.25), (40, 50, 0.75), (41, 75, 0.25), (42, 75, 0.75), (43, 25, 0.5), (44, 75, 0.25), (45, 75, 0.75), (46, 25, 0.5), (47, 50, 0.5), (48, 25, 0.25), (49, 25, 0.75)]",572.6829383173053,150.884518545917,494.92185660168377
"[(0, 25, 0.75), (1, 75, 0.5), (2, 75, 0.25), (3, 75, 0.5), (4, 75, 0.75), (5, 25, 0.75), (6, 25, 0.25), (7, 25, 0.75), (8, 25, 0.75), (9, 25, 0.5), (10, 75, 0.5), (11, 75, 0.5), (12, 50, 0.25), (13, 25, 0.75), (14, 75, 0.25), (15, 50, 0.25), (16, 25, 0.25), (17, 75, 0.25), (18, 75, 0.75), (19, 25, 0.25), (20, 50, 0.5), (21, 75, 0.25), (22, 25, 0.25), (23, 25, 0.25), (24, 75, 0.75), (25, 75, 0.75), (26, 25, 0.5), (27, 75, 0.5), (28, 50, 0.75), (29, 25, 0.75), (30, 75, 0.5), (31, 75, 0.25), (32, 75, 0.5), (33, 75, 0.5), (34, 75, 0.5), (35, 50, 0.25), (36, 50, 0.5), (37, 25, 0.75), (38, 75, 0.5), (39, 75, 0.75), (40, 25, 0.75), (41, 25, 0.75), (42, 50, 0.25), (43, 25, 0.25), (44, 25, 0.25), (45, 50, 0.75), (46, 50, 0.25), (47, 50, 0.75), (48, 50, 0.25), (49, 25, 0.75)]",522.2420856577785,115.38518311967906,478.1249856104612
"[(0, 75, 0.5), (1, 25, 0.25), (2, 50, 0.75), (3, 50, 0.25), (4, 25, 0.75), (5, 75, 0.5), (6, 50, 0.5), (7, 50, 0.75), (8, 50, 0.25), (9, 50, 0.25), (10, 75, 0.25), (11, 75, 0.25), (12, 25, 0.25), (13, 25, 0.25), (14, 75, 0.25), (15, 25, 0.25), (16, 25, 0.5), (17, 25, 0.25), (18, 50, 0.5), (19, 50, 0.5), (20, 50, 0.5), (21, 25, 0.75), (22, 75, 0.25), (23, 50, 0.75), (24, 75, 0.5), (25, 50, 0.75), (26, 25, 0.25), (27, 50, 0.5), (28, 25, 0.25), (29, 75, 0.25), (30, 50, 0.75), (31, 25, 0.5), (32, 25, 0.25), (33, 25, 0.75), (34, 75, 0.75), (35, 50, 0.75), (36, 75, 0.25), (37, 25, 0.75), (38, 75, 0.25), (39, 25, 0.5), (40, 75, 0.75), (41, 25, 0.25), (42, 50, 0.75), (43, 50, 0.75), (44, 75, 0.25), (45, 50, 0.75), (46, 50, 0.75), (47, 75, 0.5), (48, 50, 0.25), (49, 25, 0.5)]",517.4916367997504,144.68955545705742,467.1874980477081
"[(0, 75, 0.75), (1, 50, 0.5), (2, 50, 0.75), (3, 25, 0.5), (4, 25, 0.5), (5, 75, 0.75), (6, 75, 0.5), (7, 25, 0.5), (8, 75, 0.75), (9, 75, 0.75), (10, 75, 0.75), (11, 50, 0.75), (12, 25, 0.5), (13, 25, 0.75), (14, 25, 0.75), (15, 25, 0.75), (16, 25, 0.5), (17, 25, 0.5), (18, 50, 0.75), (19, 50, 0.25), (20, 75, 0.5), (21, 25, 0.75), (22, 25, 0.75), (23, 75, 0.75), (24, 50, 0.5), (25, 75, 0.25), (26, 75, 0.75), (27, 50, 0.5), (28, 25, 0.25), (29, 75, 0.5), (30, 25, 0.25), (31, 75, 0.25), (32, 25, 0.5), (33, 50, 0.5), (34, 50, 0.75), (35, 75, 0.5), (36, 50, 0.25), (37, 50, 0.25), (38, 25, 0.25), (39, 25, 0.25), (40, 75, 0.5), (41, 25, 0.75), (42, 25, 0.75), (43, 25, 0.75), (44, 25, 0.25), (45, 50, 0.5), (46, 75, 0.75), (47, 25, 0.75), (48, 75, 0.5), (49, 50, 0.25)]",601.7915321593766,135.53806095678846,509.765622396044
"[(0, 75, 0.25), (1, 75, 0.75), (2, 25, 0.25), (3, 75, 0.5), (4, 50, 0.75), (5, 75, 0.25), (6, 75, 0.5), (7, 75, 0.75), (8, 50, 0.75), (9, 25, 0.25), (10, 25, 0.5), (11, 25, 0.5), (12, 25, 0.25), (13, 75, 0.25), (14, 25, 0.5), (15, 50, 0.25), (16, 25, 0.75), (17, 25, 0.75), (18, 75, 0.5), (19, 50, 0.5), (20, 50, 0.25), (21, 50, 0.25), (22, 50, 0.75), (23, 75, 0.5), (24, 75, 0.75), (25, 50, 0.75), (26, 75, 0.25), (27, 75, 0.25), (28, 25, 0.5), (29, 25, 0.25), (30, 50, 0.75), (31, 25, 0.75), (32, 25, 0.75), (33, 25, 0.75), (34, 50, 0.25), (35, 25, 0.75), (36, 25, 0.5), (37, 50, 0.5), (38, 75, 0.25), (39, 50, 0.75), (40, 75, 0.5), (41, 50, 0.75), (42, 75, 0.75), (43, 50, 0.75), (44, 25, 0.5), (45, 75, 0.75), (46, 50, 0.5), (47, 50, 0.75), (48, 50, 0.25), (49, 75, 0.5)]",578.2568134918183,158.1140819504097,534.3749933628108
"[(0, 50, 0.25), (1, 25, 0.25), (2, 75, 0.75), (3, 25, 0.25), (4, 75, 0.25), (5, 25, 0.5), (6, 50, 0.5), (7, 75, 0.75), (8, 25, 0.75), (9, 50, 0.25), (10, 50, 0.75), (11, 25, 0.25), (12, 75, 0.25), (13, 25, 0.25), (14, 75, 0.5), (15, 75, 0.25), (16, 50, 0.25), (17, 25, 0.5), (18, 25, 0.25), (19, 25, 0.75), (20, 75, 0.75), (21, 75, 0.25), (22, 25, 0.25), (23, 75, 0.25), (24, 50, 0.75), (25, 25, 0.25), (26, 50, 0.75), (27, 25, 0.25), (28, 75, 0.25), (29, 75, 0.5), (30, 75, 0.75), (31, 25, 0.75), (32, 75, 0.75), (33, 50, 0.5), (34, 50, 0.5), (35, 50, 0.75), (36, 75, 0.25), (37, 50, 0.75), (38, 75, 0.5), (39, 25, 0.25), (40, 50, 0.5), (41, 25, 0.5), (42, 50, 0.25), (43, 25, 0.75), (44, 50, 0.5), (45, 25, 0.25), (46, 75, 0.5), (47, 75, 0.25), (48, 75, 0.75), (49, 75, 0.5)]",564.2649305936509,143.49242685530464,490.62497531031937
"[(0, 25, 0.25), (1, 50, 0.5), (2, 25, 0.25), (3, 75, 0.25), (4, 50, 0.25), (5, 50, 0.75), (6, 50, 0.5), (7, 75, 0.25), (8, 50, 0.5), (9, 75, 0.5), (10, 25, 0.25), (11, 50, 0.5), (12, 50, 0.75), (13, 25, 0.25), (14, 25, 0.5), (15, 50, 0.75), (16, 50, 0.25), (17, 75, 0.75), (18, 75, 0.5), (19, 75, 0.5), (20, 75, 0.5), (21, 25, 0.75), (22, 75, 0.25), (23, 50, 0.25), (24, 25, 0.25), (25, 25, 0.5), (26, 25, 0.75), (27, 75, 0.5), (28, 25, 0.75), (29, 50, 0.5), (30, 75, 0.25), (31, 50, 0.25), (32, 50, 0.75), (33, 75, 0.75), (34, 50, 0.5), (35, 25, 0.5), (36, 50, 0.25), (37, 25, 0.75), (38, 25, 0.5), (39, 75, 0.25), (40, 25, 0.5), (41, 50, 0.25), (42, 25, 0.5), (43, 50, 0.5), (44, 75, 0.75), (45, 75, 0.25), (46, 50, 0.25), (47, 50, 0.5), (48, 25, 0.75), (49, 50, 0.25)]",474.4615522188767,140.4378820456876,414.8437321510333
